2023-02-08 23:12:45 [INFO] [SUCCESS]	[ID: 487518]  Uploaded in: Feb 08, 20:00:27 	Title: TODS            	Price:76.60$	Link:https://shp.pub/6lsrdi	Aff_link:https://s.click.aliexpress.com/e/_EGxw1F3	Saved-> 	Image files:['487518', '487517', '487516', '487515', '487514', '487513', '487512', '487511', '487510', '487509']	img count: 10
2023-02-08 23:23:32 [INFO] [SUCCESS]	[ID: 486935]  Uploaded in: Feb 07, 12:00:12 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EzA5VdP	Saved-> 	Image files:['486935', '486934', '486933', '486932', '486931', '486930']	img count: 6
2023-02-08 23:23:40 [INFO] [SUCCESS]	[ID: 486929]  Uploaded in: Feb 07, 11:30:11 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EIdnCq5	Saved-> 	Image files:['486929', '486928', '486927', '486926', '486925', '486924', '486923', '486922', '486921', '486920']	img count: 10
2023-02-08 23:23:50 [INFO] [SUCCESS]	[ID: 486919]  Uploaded in: Feb 07, 11:15:28 	Title: NIKE            	Price:69$	Link:https://bit.ly/3WS8wSr	Aff_link:https://s.click.aliexpress.com/e/_EHqoB0V	Saved-> 	Image files:['486919', '486918', '486917', '486916', '486915', '486914', '486913', '486912', '486911', '486910']	img count: 10
2023-02-08 23:23:56 [INFO] [SUCCESS]	[ID: 486909]  Uploaded in: Feb 07, 11:00:22 	Title: NIKE            	Price:69$	Link:https://bit.ly/3WS8wSr	Aff_link:https://s.click.aliexpress.com/e/_Ezcjj9B	Saved-> 	Image files:['486909', '486908', '486907', '486906', '486905', '486904', '486903']	img count: 7
2023-02-08 23:24:06 [INFO] [SUCCESS]	[ID: 486902]  Uploaded in: Feb 07, 10:30:07 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EIKrvHR	Saved-> 	Image files:['486902', '486901', '486900', '486899', '486898', '486897', '486896', '486895', '486894', '486893']	img count: 10
2023-02-08 23:24:12 [INFO] [SUCCESS]	[ID: 486892]  Uploaded in: Feb 07, 10:15:14 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_Ev1FkJB	Saved-> 	Image files:['486892', '486891', '486890', '486889', '486888']	img count: 5
2023-02-08 23:24:24 [INFO] [SUCCESS]	[ID: 486887]  Uploaded in: Feb 07, 10:00:09 	Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EvMTMxR	Saved-> 	Image files:['486887', '486886', '486885', '486884', '486883', '486882', '486881', '486880', '486879', '486878']	img count: 10
2023-02-08 23:24:33 [INFO] [SUCCESS]	[ID: 486877]  Uploaded in: Feb 07, 09:30:11 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_Exz0QG1	Saved-> 	Image files:['486877', '486876', '486875', '486874', '486873', '486872', '486871', '486870']	img count: 8
2023-02-08 23:24:44 [INFO] [SUCCESS]	[ID: 486869]  Uploaded in: Feb 07, 09:15:19 	Title: NIKE            	Price:110$	Link:https://bit.ly/3WSw1uH	Aff_link:https://s.click.aliexpress.com/e/_Ezskptn	Saved-> 	Image files:['486869', '486868', '486867', '486866', '486865', '486864', '486863', '486862', '486861', '486860']	img count: 10
2023-02-08 23:24:54 [INFO] [SUCCESS]	[ID: 486859]  Uploaded in: Feb 07, 09:00:39 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EHx1lfT	Saved-> 	Image files:['486859', '486858', '486857', '486856', '486855', '486854', '486853', '486852', '486851', '486850']	img count: 10
2023-02-08 23:25:02 [INFO] [SUCCESS]	[ID: 486849]  Uploaded in: Feb 07, 08:30:43 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EHIEuml	Saved-> 	Image files:['486849', '486848', '486847', '486846', '486845', '486844', '486843', '486842', '486841']	img count: 9
2023-02-08 23:25:11 [INFO] [SUCCESS]	[ID: 486840]  Uploaded in: Feb 07, 08:15:27 	Title: Nike            	Price:38.30$	Link:https://shp.pub/6lqm3s	Aff_link:https://s.click.aliexpress.com/e/_EuMYlZP	Saved-> 	Image files:['486840', '486839', '486838', '486837', '486836', '486835', '486834', '486833']	img count: 8
2023-02-08 23:26:38 [INFO] [SUCCESS]	[ID: 486832]  Uploaded in: Feb 07, 08:00:56 	Title: Kanken          	Price:19.99$	Link:https://shp.pub/6lqk84	Aff_link:https://s.click.aliexpress.com/e/_ExDiP0d	Saved-> 	Image files:['486832', '486831', '486830', '486829', '486828', '486827', '486826', '486825', '486824', '486823']	img count: 10
2023-02-08 23:26:45 [INFO] [SUCCESS]	[ID: 486822]  Uploaded in: Feb 07, 07:30:32 	Title: Carhartt        	Price:32.98$	Link:https://shp.pub/6lqk6r	Aff_link:https://s.click.aliexpress.com/e/_EJn9gt7	Saved-> 	Image files:['486822', '486821', '486820', '486819', '486818', '486817', '486816', '486815']	img count: 8
2023-02-08 23:26:55 [INFO] [SUCCESS]	[ID: 486814]  Uploaded in: Feb 07, 07:15:21 	Title: TNF backpack    	Price:20.75$	Link:https://shp.pub/6lqk2a	Aff_link:https://s.click.aliexpress.com/e/_EuXxfR7	Saved-> 	Image files:['486814', '486813', '486812', '486811', '486810', '486809', '486808', '486807', '486806', '486805']	img count: 10
2023-02-08 23:27:07 [INFO] [SUCCESS]	[ID: 486804]  Uploaded in: Feb 07, 07:00:44 	Title: TNF backpack    	Price:21.98$	Link:https://shp.pub/6lqjzr	Aff_link:https://s.click.aliexpress.com/e/_Eu39kNb	Saved-> 	Image files:['486804', '486803', '486802', '486801', '486800', '486799', '486798', '486797', '486796']	img count: 9
2023-02-08 23:27:34 [ERROR] [FAILED]	[ID: 486795]  Uploaded in: Feb 07, 06:30:10 	Title: NB 327          	Price:58.70$	Link:https://shp.pub/6lqjrl	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486795', '486794', '486793', '486792', '486791', '486790', '486789', '486788', '486787', '486786']	img count: 10
2023-02-08 23:27:38 [INFO] [SUCCESS]	[ID: 486785]  Uploaded in: Feb 07, 06:15:06 	Title: NIKE            	Price:69$	Link:https://bit.ly/3WS8wSr	Aff_link:https://s.click.aliexpress.com/e/_EGESgIN	Saved-> 	Image files:['486785', '486784', '486783', '486782', '486781', '486780', '486779']	img count: 7
2023-02-08 23:27:44 [INFO] [SUCCESS]	[ID: 486778]  Uploaded in: Feb 07, 06:00:33 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_ExhpCMh	Saved-> 	Image files:['486778', '486777', '486776', '486775', '486774']	img count: 5
2023-02-08 23:27:56 [INFO] [SUCCESS]	[ID: 486773]  Uploaded in: Feb 07, 05:30:41 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EvnE6BX	Saved-> 	Image files:['486773', '486772', '486771', '486770', '486769', '486768', '486767']	img count: 7
2023-02-08 23:28:21 [INFO] [SUCCESS]	[ID: 486766]  Uploaded in: Feb 07, 05:15:47 	Title: NB 327          	Price:56.30$	Link:https://bit.ly/3YryxJ3	Aff_link:https://s.click.aliexpress.com/e/_EyAtPfF	Saved-> 	Image files:['486766', '486765', '486764', '486763', '486762', '486761', '486760', '486759', '486758', '486757']	img count: 10
2023-02-08 23:28:50 [ERROR] [FAILED]	[ID: 486756]  Uploaded in: Feb 07, 05:00:11 	Title: NB 327          	Price:56.30$	Link:https://shp.pub/6lqja3	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486756', '486755', '486754', '486753', '486752', '486751', '486750', '486749', '486748', '486747']	img count: 10
2023-02-08 23:28:53 [ERROR] [FAILED]	[ID: 486746]  Uploaded in: Feb 07, 04:30:38 	Title: Catalogs

1) https 	Price:$	Link:https://hypeallie.online/jackzhang/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['486746']	img count: 1
2023-02-08 23:29:20 [ERROR] [FAILED]	[ID: 486745]  Uploaded in: Feb 07, 04:15:20 	Title: NB 327          	Price:56.30$	Link:https://shp.pub/6lqj8q	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486745', '486744', '486743', '486742', '486741', '486740', '486739', '486738', '486737', '486736']	img count: 10
2023-02-08 23:29:30 [INFO] [SUCCESS]	[ID: 486735]  Uploaded in: Feb 07, 04:00:26 	Title: GG backpack     	Price:61.30$	Link:https://shp.pub/6lqj5m	Aff_link:https://s.click.aliexpress.com/e/_EzQFLFb	Saved-> 	Image files:['486735', '486734', '486733', '486732', '486731', '486730']	img count: 6
2023-02-08 23:29:37 [ERROR] [FAILED]	[ID: 486729]  Uploaded in: Feb 07, 03:15:11 	Title: NIKE            	Price:59$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486729', '486728', '486727', '486726', '486725', '486724', '486723', '486722', '486721', '486720']	img count: 10
2023-02-08 23:29:45 [ERROR] [FAILED]	[ID: 486719]  Uploaded in: Feb 07, 03:00:24 	Title: NIKE            	Price:59$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486719', '486718', '486717', '486716', '486715', '486714', '486713', '486712', '486711', '486710']	img count: 10
2023-02-08 23:29:50 [ERROR] [FAILED]	[ID: 486709]  Uploaded in: Feb 07, 02:00:14 	Title: NIKE            	Price:59$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486709', '486708', '486707', '486706', '486705', '486704', '486703', '486702', '486701', '486700']	img count: 10
2023-02-08 23:29:56 [ERROR] [FAILED]	[ID: 486699]  Uploaded in: Feb 07, 00:00:14 	Title: NIKE            	Price:59$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486699', '486698', '486697', '486696', '486695', '486694', '486693', '486692', '486691', '486690']	img count: 10
2023-02-08 23:30:10 [INFO] [SUCCESS]	[ID: 486689]  Uploaded in: Feb 06, 23:30:04 	Title: NIKE            	Price:60$	Link:https://bit.ly/3Gv9a2Q	Aff_link:https://s.click.aliexpress.com/e/_EGE7FE1	Saved-> 	Image files:['486689', '486688', '486687', '486686', '486685', '486684', '486683', '486682', '486681', '486680']	img count: 10
2023-02-08 23:30:19 [INFO] [SUCCESS]	[ID: 486679]  Uploaded in: Feb 06, 22:30:04 	Title: LOEWE sweater   	Price:56.39$	Link:https://bit.ly/3Yq4IJa	Aff_link:https://s.click.aliexpress.com/e/_EueFR4V	Saved-> 	Image files:['486679', '486678', '486677', '486676', '486675', '486674', '486673', '486672', '486671', '486670']	img count: 10
2023-02-08 23:30:26 [INFO] [SUCCESS]	[ID: 486669]  Uploaded in: Feb 06, 22:00:07 	Title: THE NORTH FACE TNF 	Price:44.16$	Link:https://bit.ly/3wTXX6I	Aff_link:https://s.click.aliexpress.com/e/_EwBGxj7	Saved-> 	Image files:['486669', '486668', '486667', '486666', '486665', '486664', '486663', '486662', '486661', '486660']	img count: 10
2023-02-08 23:30:40 [INFO] [SUCCESS]	[ID: 486659]  Uploaded in: Feb 06, 21:30:07 	Title: NIKE            	Price:60$	Link:https://bit.ly/3Gv9a2Q	Aff_link:https://s.click.aliexpress.com/e/_EIomBQp	Saved-> 	Image files:['486659', '486658', '486657', '486656', '486655', '486654', '486653', '486652', '486651', '486650']	img count: 10
2023-02-08 23:30:55 [INFO] [SUCCESS]	[ID: 486649]  Uploaded in: Feb 06, 21:15:06 	Title: Adidas Forum 84 Lo 	Price:58.20$	Link:https://bit.ly/3Dzjg0L	Aff_link:https://s.click.aliexpress.com/e/_EHToDP7	Saved-> 	Image files:['486649', '486648', '486647', '486646', '486645', '486644', '486643', '486642', '486641', '486640']	img count: 10
2023-02-08 23:31:05 [ERROR] [FAILED]	[ID: 486639]  Uploaded in: Feb 06, 21:00:31 	Title: NIKE            	Price:50$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486639', '486638', '486637', '486636', '486635', '486634', '486633', '486632', '486631', '486630']	img count: 10
2023-02-08 23:31:16 [ERROR] [FAILED]	[ID: 486629]  Uploaded in: Feb 06, 20:30:18 	Title: NIKE            	Price:50$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486629', '486628', '486627', '486626', '486625', '486624', '486623', '486622']	img count: 8
2023-02-08 23:31:22 [INFO] [SUCCESS]	[ID: 486621]  Uploaded in: Feb 06, 20:15:03 	Title: Nike Travis Scott  	Price:53.68$	Link:https://bit.ly/3HU7IYJ	Aff_link:https://s.click.aliexpress.com/e/_Eyj7lCV	Saved-> 	Image files:['486621', '486620', '486619', '486618', '486617', '486616', '486615']	img count: 7
2023-02-08 23:31:29 [INFO] [SUCCESS]	[ID: 486614]  Uploaded in: Feb 06, 20:00:15 	Title: NIKE            	Price:70$	Link:https://bit.ly/3WWfCFQ	Aff_link:https://s.click.aliexpress.com/e/_EGusn1B	Saved-> 	Image files:['486614', '486613', '486612', '486611', '486610', '486609', '486608']	img count: 7
2023-02-08 23:31:34 [INFO] [SUCCESS]	[ID: 486607]  Uploaded in: Feb 06, 19:30:06 	Title: NIKE            	Price:70$	Link:https://bit.ly/3WWfCFQ	Aff_link:https://s.click.aliexpress.com/e/_Ex8wFBj	Saved-> 	Image files:['486607', '486606', '486605', '486604']	img count: 4
2023-02-08 23:31:40 [INFO] [SUCCESS]	[ID: 486603]  Uploaded in: Feb 06, 19:15:09 	Title: Nike Travis Scott  	Price:53.68$	Link:https://bit.ly/3HU7IYJ	Aff_link:https://s.click.aliexpress.com/e/_EzkFP1R	Saved-> 	Image files:['486603', '486602', '486601', '486600', '486599', '486598', '486597', '486596', '486595', '486594']	img count: 10
2023-02-08 23:31:52 [INFO] [SUCCESS]	[ID: 486593]  Uploaded in: Feb 06, 19:00:15 	Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EzS7JRx	Saved-> 	Image files:['486593', '486592', '486591', '486590', '486589', '486588', '486587', '486586', '486585']	img count: 9
2023-02-08 23:31:55 [INFO] [SUCCESS]	[ID: 486584]  Uploaded in: Feb 06, 18:30:33 	Title: NIKE            	Price:49$	Link:https://bit.ly/3Q1OzGG	Aff_link:https://s.click.aliexpress.com/e/_EQYrh8l	Saved-> 	Image files:['486584', '486583', '486582', '486581']	img count: 4
2023-02-08 23:32:00 [INFO] [SUCCESS]	[ID: 486580]  Uploaded in: Feb 06, 18:15:16 	Title: ESSENTIALS  pants 	Price:39$	Link:https://bit.ly/3IcGexS	Aff_link:https://s.click.aliexpress.com/e/_EyL6PLx	Saved-> 	Image files:['486580', '486579', '486578', '486577', '486576', '486575', '486574', '486573', '486572', '486571']	img count: 10
2023-02-08 23:32:07 [INFO] [SUCCESS]	[ID: 486570]  Uploaded in: Feb 06, 18:00:36 	Title: ESSENTIAL       	Price:39$	Link:https://bit.ly/3IcGexS	Aff_link:https://s.click.aliexpress.com/e/_EvEUWoD	Saved-> 	Image files:['486570', '486569', '486568', '486567', '486566', '486565', '486564', '486563', '486562', '486561']	img count: 10
2023-02-08 23:32:17 [INFO] [SUCCESS]	[ID: 486560]  Uploaded in: Feb 06, 17:30:18 	Title: CANADA GOOSE    	Price:95$	Link:https://bit.ly/3WAL4JS	Aff_link:https://s.click.aliexpress.com/e/_EujW3Bb	Saved-> 	Image files:['486560', '486559', '486558', '486557', '486556', '486555', '486554', '486553', '486552']	img count: 9
2023-02-08 23:32:21 [ERROR] [FAILED]	[ID: 486551]  Uploaded in: Feb 06, 17:15:26 	Title: Follow our Look Ch 	Price:$	Link:https://bestallie.x.yupoo.com/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['486551']	img count: 1
2023-02-08 23:32:31 [INFO] [SUCCESS]	[ID: 486550]  Uploaded in: Feb 06, 17:00:31 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EHrpb8d	Saved-> 	Image files:['486550', '486549', '486548', '486547', '486546', '486545', '486544', '486543', '486542', '486541']	img count: 10
2023-02-08 23:32:38 [INFO] [SUCCESS]	[ID: 486540]  Uploaded in: Feb 06, 16:30:19 	Title: NIKE            	Price:70$	Link:https://bit.ly/3WWfCFQ	Aff_link:https://s.click.aliexpress.com/e/_EwTTFOt	Saved-> 	Image files:['486540', '486539', '486538', '486537', '486536', '486535', '486534']	img count: 7
2023-02-08 23:32:40 [ERROR] [FAILED]	[ID: 486533]  Uploaded in: Feb 06, 16:15:10 	Title: Follow secrect bra 	Price:$	Link:https://t.me/joinchat/FVE33KPWkWBlMDIy	Aff_link:No Ali Express link detected	Saved-> 	Image files:['486533']	img count: 1
2023-02-08 23:32:52 [INFO] [SUCCESS]	[ID: 486532]  Uploaded in: Feb 06, 16:00:28 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EJNi08t	Saved-> 	Image files:['486532', '486531', '486530', '486529', '486528', '486527', '486526', '486525', '486524', '486523']	img count: 10
2023-02-08 23:33:03 [INFO] [SUCCESS]	[ID: 486522]  Uploaded in: Feb 06, 15:30:09 	Title: NIKE            	Price:60$	Link:https://bit.ly/3Gv9a2Q	Aff_link:https://s.click.aliexpress.com/e/_EHPh4bn	Saved-> 	Image files:['486522', '486521', '486520', '486519', '486518', '486517', '486516', '486515', '486514', '486513']	img count: 10
2023-02-08 23:33:07 [INFO] [SUCCESS]	[ID: 486512]  Uploaded in: Feb 06, 15:15:15 	Title: NIKE            	Price:70$	Link:https://bit.ly/3WWfCFQ	Aff_link:https://s.click.aliexpress.com/e/_EuuCEjP	Saved-> 	Image files:['486512', '486511', '486510', '486509']	img count: 4
2023-02-08 23:33:16 [ERROR] [FAILED]	[ID: 486508]  Uploaded in: Feb 06, 15:00:36 	Title: NIKE            	Price:75$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486508', '486507', '486506', '486505', '486504', '486503', '486502', '486501', '486500', '486499']	img count: 10
2023-02-08 23:33:43 [INFO] [SUCCESS]	[ID: 486498]  Uploaded in: Feb 06, 14:26:24 	Title: Dior bag        	Price:37.50$	Link:https://shp.pub/6ljrzx	Aff_link:https://s.click.aliexpress.com/e/_EQkE0yZ	Saved-> 	Image files:['486498', '486497', '486496', '486495', '486494', '486493', '486492', '486491']	img count: 8
2023-02-08 23:33:43 [INFO] full_file_name: None, handle_fd: /Users/user/Desktop/Backup/products_handaling/, id: 486490
2023-02-08 23:33:43 [ERROR] Cannot move from/Users/user/Desktop/Backup/products_handaling/486490 to /Users/user/Desktop/Backup/Item_486489486490
2023-02-08 23:33:44 [ERROR] [FAILED]	[ID: 486489]  Uploaded in: Feb 06, 14:15:55 	Title: POCO X5 PRO 5G. Wo 	Price:$	Link:https://bit.ly/3RAlym9	Aff_link:No Ali Express link detected	Saved-> 	Image files:['486490', '486489']	img count: 1
2023-02-08 23:34:11 [INFO] [SUCCESS]	[ID: 486488]  Uploaded in: Feb 06, 14:00:50 	Title: Nike            	Price:56.30$	Link:https://shp.pub/6lpcl7	Aff_link:https://s.click.aliexpress.com/e/_EwKVYk1	Saved-> 	Image files:['486488', '486487', '486486', '486485', '486484', '486483', '486482', '486481', '486480', '486479']	img count: 10
2023-02-08 23:34:31 [INFO] [SUCCESS]	[ID: 486478]  Uploaded in: Feb 06, 13:30:23 	Title: TNF             	Price:43.40$	Link:https://shp.pub/6lpchw	Aff_link:https://s.click.aliexpress.com/e/_EHbaODL	Saved-> 	Image files:['486478', '486477', '486476', '486475', '486474', '486473', '486472', '486471', '486470']	img count: 9
2023-02-08 23:34:40 [ERROR] [FAILED]	[ID: 486469]  Uploaded in: Feb 06, 13:15:27 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['486469', '486468', '486467', '486466', '486465', '486464', '486463', '486462', '486461', '486460']	img count: 10
2023-02-08 23:34:54 [INFO] [SUCCESS]	[ID: 486459]  Uploaded in: Feb 06, 13:00:55 	Title: LV bag          	Price:120$	Link:https://bit.ly/3XBucmq	Aff_link:https://s.click.aliexpress.com/e/_EGedLnL	Saved-> 	Image files:['486459', '486458', '486457', '486456', '486455', '486454', '486453', '486452', '486451', '486450']	img count: 10
2023-02-08 23:35:07 [INFO] [SUCCESS]	[ID: 486449]  Uploaded in: Feb 06, 12:30:31 	Title: PRADA Bag       	Price:25.00$	Link:https://shp.pub/6lpc7e	Aff_link:https://s.click.aliexpress.com/e/_EHkPO1b	Saved-> 	Image files:['486449', '486448', '486447', '486446', '486445', '486444', '486443', '486442', '486441']	img count: 9
2023-02-08 23:35:23 [INFO] [SUCCESS]	[ID: 486440]  Uploaded in: Feb 06, 12:15:23 	Title: NIKE            	Price:33$	Link:https://bit.ly/3G2mAlz	Aff_link:https://s.click.aliexpress.com/e/_EzadNit	Saved-> 	Image files:['486440', '486439', '486438', '486437', '486436', '486435', '486434', '486433', '486432']	img count: 9
2023-02-08 23:35:30 [INFO] [SUCCESS]	[ID: 486431]  Uploaded in: Feb 06, 12:00:29 	Title: NIKE            	Price:49$	Link:https://bit.ly/3Q1OzGG	Aff_link:https://s.click.aliexpress.com/e/_EG4PEp3	Saved-> 	Image files:['486431', '486430', '486429', '486428', '486427', '486426', '486425', '486424']	img count: 8
2023-02-08 23:35:48 [INFO] [SUCCESS]	[ID: 486423]  Uploaded in: Feb 06, 11:30:38 	Title: LV SET          	Price:89$	Link:https://bit.ly/3G0MupP	Aff_link:https://s.click.aliexpress.com/e/_EQsBw8Z	Saved-> 	Image files:['486423', '486422', '486421', '486420', '486419', '486418', '486417', '486416', '486415']	img count: 9
2023-02-08 23:35:51 [INFO] [SUCCESS]	[ID: 486414]  Uploaded in: Feb 06, 11:15:25 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EGKniZb	Saved-> 	Image files:['486414', '486413']	img count: 2
2023-02-08 23:36:03 [INFO] [SUCCESS]	[ID: 486412]  Uploaded in: Feb 06, 11:00:53 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_ExPNWD3	Saved-> 	Image files:['486412', '486411', '486410', '486409', '486408', '486407', '486406', '486405', '486404', '486403']	img count: 10
2023-02-08 23:36:14 [INFO] [SUCCESS]	[ID: 486402]  Uploaded in: Feb 06, 10:31:26 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EJmb8h7	Saved-> 	Image files:['486402', '486401', '486400', '486399', '486398', '486397', '486396', '486395', '486394', '486393']	img count: 10
